Date,Time,Hour,Year,Month,Day,DayOfWeek,Crash Latitude,Crash Longitude,KABCO Severity,# of Fatalities per Crash,# Serious Injuries,# Visible Injuries,Geolocated City,Geolocated County,Roadway (From Crash Report),Intersection Name (from Crash Report),Manner of Collision (Crash Level),Location at Impact (Crash Level),Light Conditions (Crash Level),Weather Conditions (Crash Level),Surface Condition (Crash Level),Agency Name (Crash Level),Safety Equipment (Crash Level),First Harmful Event (Unit Order),Most Harmful Event (Crash Level),"Operator/Pedestrian Contrib Factor (excl None, Other, No Contrib Factors)",join_id,TMAS Station ID,TMAS Latitude,TMAS Longitude,TMAS Functional Class,Crash_to_TMAS_m,TMAS_TADA_match_method,TADA Station ID,tada_join_id,TADA Latitude,TADA Longitude,TADA Functional Class,TADA Year,TADA Station Type,TADA Statistics Type,AADT,Single-Unit Truck AADT,Combo-Unit Truck AADT,% Peak SU Trucks,% Peak CU Trucks,K-Factor,D-Factor,Future AADT,TMAS_to_TADA_m
2022-12-09,17:03:00,17,2022,12,9,Friday,33.687075,-84.399919,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 N Exit Ramp To Ga-166,None and I-85 N Exit Ramp To Ga-166,Sideswipe-Same Direction,Entrance/Exit Ramp,Daylight,Rain,Wet,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R357,00R357,33.6864,-84.401,1U,125.1474889463033,spatial_same_fc,121-5527,1215527,33.6863,-84.4011,1U : Urban Principal Arterial - Interstate,2025,Short Term,Estimated,126000,,,,,,,176000,14.461418011478735
2022-12-09,08:00:00,8,2022,12,9,Friday,33.756855,-84.378087,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 N,I-7585 N and Freedom Prwy,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,9,000009,33.75873,-84.37843,1U,210.45385494524135,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-09,14:30:00,14,2022,12,9,Friday,33.808497,-84.378431,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Interstate 85 South,Georgia 400 and Interstate 85 South,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Parked Motor Vehicle"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,197.66469244686647,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-12-09,02:55:00,2,2022,12,9,Friday,33.674318,-84.413913,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Cloudy,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,195,000195,33.67238,-84.41434,1U,218.64058507310065,spatial_same_fc,121-5524,1215524,33.67238,-84.41434,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,146000,2760.0,1655.0,0.088,0.045,0.0699,0.51,184000,0.0
2022-12-09,15:14:00,15,2022,12,9,Friday,33.757597,-84.378829,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 South,I-7585 South and Piedmont Road Overpass,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,9,000009,33.75873,-84.37843,1U,131.03685173094502,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-09,17:12:00,17,2022,12,9,Friday,33.759191,-84.378815,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Ellis St Ne,Fort St Ne and Ellis St Ne,Head On,On Roadway - Non-Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Wrong Side of Road,9,000009,33.75873,-84.37843,1U,62.364840926857084,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-10,09:00:00,9,2022,12,10,Saturday,33.786207,-84.402098,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,14Th St Nw,14Th St Nw and Snyder St Nw,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,86,000086,33.7862,-84.40443,4U,216.04849640987783,spatial_same_fc,121-5633,1215633,33.786222,-84.40443,4U : Urban Minor Arterial,2025,CCS,Actual,15000,398.0,110.0,0.18,0.04,0.0721,0.64,18900,2.440969187329808
2022-12-10,14:54:00,14,2022,12,10,Saturday,33.795876,-84.394512,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and Exit 250,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Following Too Close"",""Following Too Close""]",R356,00R356,33.79647,-84.39434,1U,67.80521189189093,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-12-10,19:30:00,19,2022,12,10,Saturday,33.795575,-84.393334,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Cloudy,Wet,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R356,00R356,33.79647,-84.39434,1U,136.18246759782625,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-12-10,18:25:00,18,2022,12,10,Saturday,33.743457,-84.380669,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,77,000077,33.74314,-84.37869,1U,186.77903120668478,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-12-10,23:52:00,23,2022,12,10,Saturday,33.759958,-84.37773,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,John Lewis Freedom Pkwy Ne,Fort St Ne and John Lewis Freedom Pkwy Ne,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Other - Fixed Object"",""Other - Fixed Object""]",Changed Lanes Improperly,9,000009,33.75873,-84.37843,1U,150.90727613938859,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-10,13:00:00,13,2022,12,10,Saturday,33.795379,-84.391917,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75-85 Sb Nw,10Th St Nw and I-75-85 Sb Nw,Angle Crash,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R378,00R378,33.79504,-84.392,1U,38.39122731607098,spatial_same_fc,121-9912,1219912,33.79504,-84.392,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,30900,,,,,0.1251,1.0,38900,0.0
2022-12-11,21:30:00,21,2022,12,11,Sunday,33.742503,-84.404255,(A) Suspected Serious Injury,0.0,1.0,2.0,Atlanta,FULTON,I-20,None and I-20,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,,315,000315,33.74291,-84.40256,1U,163.47289276210748,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-12-11,13:00:00,13,2022,12,11,Sunday,33.758959,-84.378654,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and Ellis St Ne,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Water (standing or moving),Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,9,000009,33.75873,-84.37843,1U,32.81068101675995,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-11,11:45:00,11,2022,12,11,Sunday,33.794853,-84.391409,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,None and I-75,Sideswipe-Same Direction,Entrance/Exit Ramp,Daylight,Rain,Wet,Atlanta Police Department,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R378,00R378,33.79504,-84.392,1U,58.5474840413548,spatial_same_fc,121-9912,1219912,33.79504,-84.392,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,30900,,,,,0.1251,1.0,38900,0.0
2022-12-11,15:30:00,15,2022,12,11,Sunday,33.674794,-84.397783,(B) Suspected Minor/Visible Injury,0.0,0.0,1.0,Atlanta,FULTON,I-75,None and I-75,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Water (standing or moving),Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,309,000309,33.67633,-84.39741,1U,173.8989956421326,spatial_same_fc,121-5463,1215463,33.67629,-84.39758,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,177000,3915.0,6014.0,0.146,0.202,0.0686,0.53,223000,16.382345900484374
2022-12-11,19:30:00,19,2022,12,11,Sunday,33.80721,-84.378059,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Ga-13,None and Ga-13,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Cloudy,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Bicycle Helmet"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Following Too Close"",""Following Too Close""]",322,000322,33.80709,-84.37974,1U,156.2678640591266,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-12-11,09:30:00,9,2022,12,11,Sunday,33.763784,-84.492853,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,Exit 51A Rp,None and Exit 51A Rp,Angle Crash,Entrance/Exit Ramp,Daylight,Rain,Wet,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R376,00R376,33.76358,-84.4916,1U,118.29388700066441,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-12-12,10:00:00,10,2022,12,12,Monday,33.675291,-84.397509,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,None and I-75,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,Driver Lost Control,309,000309,33.67633,-84.39741,1U,115.64413264142351,spatial_same_fc,121-5463,1215463,33.67629,-84.39758,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,177000,3915.0,6014.0,0.146,0.202,0.0686,0.53,223000,16.382345900484374
2022-12-12,02:22:00,2,2022,12,12,Monday,33.743953,-84.376501,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Piedmont Ave Ne,Pine St Ne and Piedmont Ave Ne,Sideswipe-Same Direction,On Roadway - Roadway Intersection,Dark-Not Lighted,Cloudy,Wet,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Improper Passing,77,000077,33.74314,-84.37869,1U,222.0505997763831,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-12-12,01:00:00,1,2022,12,12,Monday,33.762851,-84.493589,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-285,None and I-285,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""None Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,,R376,00R376,33.76358,-84.4916,1U,201.27598967545168,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-12-12,21:30:00,21,2022,12,12,Monday,33.806219,-84.381103,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Sideswipe-Same Direction,"On Roadway - Managed Lane (HOV, HOT, Reversible)",Dark-Not Lighted,Cloudy,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,322,000322,33.80709,-84.37974,1U,158.98960167368435,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-12-12,06:45:00,6,2022,12,12,Monday,33.798317,-84.393032,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,85S,75N and 85S,Rear End,On Roadway - Non-Intersection,Dark-Not Lighted,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R365,00R365,33.7976,-84.3941,1U,126.94982284253896,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-12-12,07:45:00,7,2022,12,12,Monday,33.806738,-84.380929,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,85S,75N and 85S,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,116.84957747751743,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-12-12,01:39:00,1,2022,12,12,Monday,33.686523,-84.40185,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-85,I-85 and Metropolitan Pkwy Sw,Angle Crash,On Roadway - Non-Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,Reckless Driving,R357,00R357,33.6864,-84.401,1U,80.01169544847306,spatial_same_fc,121-5527,1215527,33.6863,-84.4011,1U : Urban Principal Arterial - Interstate,2025,Short Term,Estimated,126000,,,,,,,176000,14.461418011478735
2022-12-12,15:21:00,15,2022,12,12,Monday,33.798654,-84.395849,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75 North,I-75 North and Northside Dr,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,R365,00R365,33.7976,-84.3941,1U,199.81148478884398,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-12-13,16:04:00,16,2022,12,13,Tuesday,33.759693,-84.379735,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-7585 South,I-7585 South and Freeedom Parkway Overpass,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Inattentive or Other Distraction (Distracted)"",""Following Too Close""]",9,000009,33.75873,-84.37843,1U,161.37954989644973,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-13,12:02:00,12,2022,12,13,Tuesday,33.743307,-84.379296,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 West,Hill St and I-20 West,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,77,000077,33.74314,-84.37869,1U,59.14866609472824,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-12-13,18:30:00,18,2022,12,13,Tuesday,33.786215,-84.404236,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,14Th St Nw,14Th St Nw and Mcmillan St Nw,Sideswipe-Same Direction,On Roadway - Roadway Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,86,000086,33.7862,-84.40443,4U,18.049924358763803,spatial_same_fc,121-5633,1215633,33.786222,-84.40443,4U : Urban Minor Arterial,2025,CCS,Actual,15000,398.0,110.0,0.18,0.04,0.0721,0.64,18900,2.440969187329808
2022-12-14,17:52:00,17,2022,12,14,Wednesday,33.80695,-84.380652,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 Sb,I-85 Sb and Buford Hwy Connector,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,Unknown,"[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,85.88880484260295,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-12-14,17:00:00,17,2022,12,14,Wednesday,33.79784,-84.393321,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85,I-85 and Exit 84,Angle Crash,On Roadway - Non-Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Driver Lost Control,R365,00R365,33.7976,-84.3941,1U,76.91738335533645,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-12-14,18:00:00,18,2022,12,14,Wednesday,33.759564,-84.480437,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Rain,Water (standing or moving),Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Misjudged Clearance,313,000313,33.75941,-84.47873,1U,159.1069531322596,spatial_same_fc,121-5498,1215498,33.758883,-84.477026,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,162000,5116.0,6037.0,0.317,0.253,0.0732,0.58,208000,168.38695843106797
2022-12-14,22:25:00,22,2022,12,14,Wednesday,33.786225,-84.406975,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,14Th St Nw,14Th St Nw and Hemphill Ave Nw,Sideswipe-Opposite Direction,On Roadway - Roadway Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Failure to Yield,86,000086,33.7862,-84.40443,4U,235.7963659706259,spatial_same_fc,121-5633,1215633,33.786222,-84.40443,4U : Urban Minor Arterial,2025,CCS,Actual,15000,398.0,110.0,0.18,0.04,0.0721,0.64,18900,2.440969187329808
2022-12-14,19:07:00,19,2022,12,14,Wednesday,33.75921,-84.378776,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Ellis St Ne,I-75 N and Ellis St Ne,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Rain,Water (standing or moving),Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,9,000009,33.75873,-84.37843,1U,62.166100410377545,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-12-14,19:00:00,19,2022,12,14,Wednesday,33.759162,-84.477677,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Rain,Water (standing or moving),Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Following Too Close"",""Too Fast for Conditions""]",313,000313,33.75941,-84.47873,1U,101.38637670359189,spatial_same_fc,121-5498,1215498,33.758883,-84.477026,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,162000,5116.0,6037.0,0.317,0.253,0.0732,0.58,208000,168.38695843106797
